Available,,Full-Product-Name,Brand,Category,Product,Formula,Cost,Max,"General
Export",Export-Price,Export-Price (Old Price),Negotiation,Thai Market,ราคาลดต่ำสุด,Condition,"Accu
Discount",HS-Code,Thai-Description,NW,CTN-GW,Carton-Dimension,CTN-Width,CTN-Length,CTN-Height,CBM,CTN-Quantity,Maximum-20ft (CTN),Maximum-40ft (CTN),Service-Remarks-1,Service-Remarks-2,Service-Remarks-3,Website-Link,Product-Image,Com-1,Com-2,Com-3,**Old-Price,Thuong Tin,Anna Trading,Namwhan,Humphrey,Memi,Auday,GMG,Ilyas,May Export,Noor,Bopha,Adam&Aud,Muhiadin Ali,Sabaya,Joseph Blasko,Wichai (China),John Larsen,Gena
No,,(ValuePack) Carebeau Spa Lightening Salt  - Carrot,Carebeau,Body Scrub,(ValuePack) Carebeau Spa Lightening Salt ,Carrot,,,,52.80,52.80,,,,,,,เกลือขัดผิว,1.40,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,,https://lh3.googleusercontent.com/d/1fzAKb4h6CF45iP3J0Yg6X75PcUdJd_6T,,,,,,,,,52.80,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Spa Lightening Salt  - Turmeric,Carebeau,Body Scrub,(ValuePack) Carebeau Spa Lightening Salt ,Turmeric,,,,52.80,52.80,,,,,,,เกลือขัดผิว,1.40,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,,https://lh3.googleusercontent.com/d/1fzAKb4h6CF45iP3J0Yg6X75PcUdJd_6T,,,,,,,,,52.80,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Spa Lightening Salt  - Mixed Fruits,Carebeau,Body Scrub,(ValuePack) Carebeau Spa Lightening Salt ,Mixed Fruits,,,,52.80,52.80,,,,,,,เกลือขัดผิว,1.40,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,,https://lh3.googleusercontent.com/d/1fzAKb4h6CF45iP3J0Yg6X75PcUdJd_6T,,,,,,,,,52.80,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Spa Lightening Salt  - Tamarind,Carebeau,Body Scrub,(ValuePack) Carebeau Spa Lightening Salt ,Tamarind,,,,52.80,52.80,,,,,,,เกลือขัดผิว,1.40,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,,https://lh3.googleusercontent.com/d/1fzAKb4h6CF45iP3J0Yg6X75PcUdJd_6T,,,,,,,,,52.80,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Spa Lightening Salt  - Tomato,Carebeau,Body Scrub,(ValuePack) Carebeau Spa Lightening Salt ,Tomato,,,,52.80,52.80,,,,,,,เกลือขัดผิว,1.40,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,,https://lh3.googleusercontent.com/d/1fzAKb4h6CF45iP3J0Yg6X75PcUdJd_6T,,,,,,,,,52.80,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Spa Lightening Salt  - Orange,Carebeau,Body Scrub,(ValuePack) Carebeau Spa Lightening Salt ,Orange,,,,52.80,52.80,,,,,,,เกลือขัดผิว,1.40,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,,https://lh3.googleusercontent.com/d/1fzAKb4h6CF45iP3J0Yg6X75PcUdJd_6T,,,,,,,,,52.80,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Spa Lightening Salt  - Milk&Yoghurt,Carebeau,Body Scrub,(ValuePack) Carebeau Spa Lightening Salt ,Milk&Yoghurt,,,,52.80,52.80,,,,,,,เกลือขัดผิว,1.40,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,,https://lh3.googleusercontent.com/d/1fzAKb4h6CF45iP3J0Yg6X75PcUdJd_6T,,,,,,,,,52.80,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Spa Lightening Salt  - Cantaloupe,Carebeau,Body Scrub,(ValuePack) Carebeau Spa Lightening Salt ,Cantaloupe,,,,52.80,52.80,,,,,,,เกลือขัดผิว,1.40,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,,https://lh3.googleusercontent.com/d/1fzAKb4h6CF45iP3J0Yg6X75PcUdJd_6T,,,,,,,,,52.80,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Spa Lightening Salt  - Lakoocha,Carebeau,Body Scrub,(ValuePack) Carebeau Spa Lightening Salt ,Lakoocha,,,,52.80,52.80,,,,,,,เกลือขัดผิว,1.40,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,,https://lh3.googleusercontent.com/d/1fzAKb4h6CF45iP3J0Yg6X75PcUdJd_6T,,,,,,,,,52.80,,,,,,,,,,,,,
No,,(ValuePack)  Carebeau Soy Milk Protein Body Cream,Carebeau,Body Lotion,(ValuePack)  Carebeau Soy Milk Protein Body Cream,,,,,56.00,56.00,,,,,,,โลชั่นทาผิว,1.00,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,,https://lh3.googleusercontent.com/d/1_M0yoB0Gd_1XBCdWL6j9htiApJ6FZhSZ,,,,,,,,,56.00,,,,,,24.00,,,,,,,
No,,(ValuePack)  Carebeau vitamin E moisturizing cream with apricot kernel oil - White,Carebeau,Body Lotion,(ValuePack)  Carebeau vitamin E moisturizing cream with apricot kernel oil,White,,,,56.00,56.00,,,,,,,โลชั่นทาผิว,1.00,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,,https://lh3.googleusercontent.com/d/1_M0yoB0Gd_1XBCdWL6j9htiApJ6FZhSZ,,,,,,,,,56.00,,,,,,24.00,,,,,,,
No,,(ValuePack)  Carebeau vitamin E moisturizing cream with apricot kernel oil - Pink,Carebeau,Body Lotion,(ValuePack)  Carebeau vitamin E moisturizing cream with apricot kernel oil,Pink,,,,56.00,56.00,,,,,,,โลชั่นทาผิว,1.00,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,,https://lh3.googleusercontent.com/d/1_M0yoB0Gd_1XBCdWL6j9htiApJ6FZhSZ,,,,,,,,,56.00,,,,,,24.00,,,,,,,
No,,(ValuePack)  Carebeau vitamin E moisturizing cream with apricot kernel oil - Green,Carebeau,Body Lotion,(ValuePack)  Carebeau vitamin E moisturizing cream with apricot kernel oil,Green,,,,56.00,56.00,,,,,,,โลชั่นทาผิว,1.00,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,,https://lh3.googleusercontent.com/d/1_M0yoB0Gd_1XBCdWL6j9htiApJ6FZhSZ,,,,,,,,,56.00,,,,,,24.00,,,,,,,
No,,(ValuePack)  Carebeau vitamin E moisturizing cream with apricot kernel oil - Base (No scent),Carebeau,Body Lotion,(ValuePack)  Carebeau vitamin E moisturizing cream with apricot kernel oil,Base (No scent),,,,56.00,56.00,,,,,,,โลชั่นทาผิว,1.00,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,,https://lh3.googleusercontent.com/d/1_M0yoB0Gd_1XBCdWL6j9htiApJ6FZhSZ,,,,,,,,,56.00,,,,,,24.00,,,,,,,
No,,(ValuePack) Carebeau vitamin C moisturizing cream with apricot kernel oil Vit C,Carebeau,Body Lotion,(ValuePack) Carebeau vitamin C moisturizing cream with apricot kernel oil Vit C,,,,,56.00,56.00,,,,,,,โลชั่นทาผิว,1.00,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,,https://lh3.googleusercontent.com/d/1_M0yoB0Gd_1XBCdWL6j9htiApJ6FZhSZ,,,,,,,,,56.00,,,,,,24.00,,,,,,,
No,,(ValuePack) Carebeau Ceramide Body Cream,Carebeau,Body Lotion,(ValuePack) Carebeau Ceramide Body Cream,,,,,100.80,,,,,,,,โลชั่นทาผิว,0.50,3.600,18.5x26.8x13.8,18.50,26.80,13.80,0.007,12,"4,823","7,222",,,,,https://lh3.googleusercontent.com/d/13IbyP1ipLiI1plb25foaup6t7EsMi9ro,,,,,,,,,100.80,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Vitamin E 10X Body Cream,Carebeau,Body Lotion,(ValuePack) Carebeau Vitamin E 10X Body Cream,,,,,100.80,100.80,,,,,,,โลชั่นทาผิว,0.50,3.600,18.5x26.8x13.8,18.50,26.80,13.80,0.007,12,"4,823","7,222",,,,,https://lh3.googleusercontent.com/d/13IbyP1ipLiI1plb25foaup6t7EsMi9ro,,,,,,,,,100.80,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Goat Milk Shower Cream 1000ml FREE 270ml  - White,Carebeau,Shower Gel,(ValuePack) Carebeau Goat Milk Shower Cream 1000ml FREE 270ml ,White,,,,95.00,,,,,,,,ครีมอาบน้ำ,1.27,,23x42.7x33,23.00,42.70,33.00,0.032,8,#DIV/0!,#DIV/0!,,,,,https://lh3.googleusercontent.com/d/1lHo_xJktpWxbBhiolLhVAnjsV1IjheYp,,,,,,,,,95.00,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Goat Milk Shower Cream 1000ml FREE 270ml  - Pink,Carebeau,Shower Gel,(ValuePack) Carebeau Goat Milk Shower Cream 1000ml FREE 270ml ,Pink,,,,95.00,,,,,,,,ครีมอาบน้ำ,1.27,,23x42.7x33,23.00,42.70,33.00,0.032,8,#DIV/0!,#DIV/0!,,,,,https://lh3.googleusercontent.com/d/1lHo_xJktpWxbBhiolLhVAnjsV1IjheYp,,,,,,,,,95.00,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Goat Milk Shower Cream 1000ml FREE 270ml  - Goji Berry,Carebeau,Shower Gel,(ValuePack) Carebeau Goat Milk Shower Cream 1000ml FREE 270ml ,Goji Berry,,,,95.00,,,,,,,,ครีมอาบน้ำ,1.27,,23x42.7x33,23.00,42.70,33.00,0.032,8,#DIV/0!,#DIV/0!,,,,,https://lh3.googleusercontent.com/d/1lHo_xJktpWxbBhiolLhVAnjsV1IjheYp,,,,,,,,,95.00,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Goat Milk Shower Cream 1000ml FREE 270ml  - Lakoocha,Carebeau,Shower Gel,(ValuePack) Carebeau Goat Milk Shower Cream 1000ml FREE 270ml ,Lakoocha,,,,95.00,,,,,,,,ครีมอาบน้ำ,1.27,,23x42.7x33,23.00,42.70,33.00,0.032,8,#DIV/0!,#DIV/0!,,,,,https://lh3.googleusercontent.com/d/1lHo_xJktpWxbBhiolLhVAnjsV1IjheYp,,,,,,,,,95.00,,,,,,,,,,,,,
No,,(ValuePack) Carebeau Goat Milk Shower Cream 1000ml FREE 270ml  - Royal Jelly & Lemon,Carebeau,Shower Gel,(ValuePack) Carebeau Goat Milk Shower Cream 1000ml FREE 270ml ,Royal Jelly & Lemon,,,,95.00,,,,,,,,ครีมอาบน้ำ,1.27,,23x42.7x33,23.00,42.70,33.00,0.032,8,#DIV/0!,#DIV/0!,,,,,https://lh3.googleusercontent.com/d/1lHo_xJktpWxbBhiolLhVAnjsV1IjheYp,,,,,,,,,95.00,,,,,,,,,,,,,
No,,Deya Grape Alpha Arbutin White Body Lotion (150ml) - Grape (2418985),Deya,Body Lotion,Deya Grape Alpha Arbutin White Body Lotion (150ml),Grape (2418985),,,,24.00,,,,,,,3304.99.90,โลชั่นทาผิว,0.15,2.250,15.7x20.7x18.6,15.70,20.70,18.60,0.006,12,"5,459","9,925",,,,https://www.carebeau-enjoy.com/menu-items/deya-body-white-lotion,https://lh3.googleusercontent.com/d/1qAvqnU7WS_Af54kbS6n09X1vsp_2da3N,,,,,,,,,24.00,,,,,,,,,,,,,
No,,Deya Candy Whitening Body Salt Scrub (700g) - Lemon (2224308),Deya,Body Scrub,Deya Candy Whitening Body Salt Scrub (700g),Lemon (2224308),,,,43.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.560,29x38x11,29.00,38.00,11.00,0.012,12,"2,719","2,719",,,,https://www.carebeau-enjoy.com/menu-items/deya-candy-whitening-series,https://lh3.googleusercontent.com/d/1LGC_Ed5KE3es_sDAuZLvw4FYZC7BI5Tm,,,,,,,,,40.00,,,,,,,,,,,,,
No,,Deya Candy Whitening Body Salt Scrub (700g) - Peach (2224307),Deya,Body Scrub,Deya Candy Whitening Body Salt Scrub (700g),Peach (2224307),,,,43.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.560,29x38x11,29.00,38.00,11.00,0.012,12,"2,719","2,719",,,,https://www.carebeau-enjoy.com/menu-items/deya-candy-whitening-series,https://lh3.googleusercontent.com/d/1PISWHSi_ICX4XvzT3LYjFK4FZ6PUiFXU,,,,,,,,,40.00,,,,,,,,,,,,,
No,,Thongsuk Thai Herbal Shampoo (250g) - Butterfly Pea Litsea Glutinosa (2160376),Thongsuk,Hair Shampoo,Thongsuk Thai Herbal Shampoo (250g),Butterfly Pea Litsea Glutinosa (2160376),,,,39.00,,,,,,,3305.10.90,แชมพู,0.25,3.600,18x26.8x13.8,18.00,26.80,13.80,0.007,12,"4,957","7,222",,,,https://www.carebeau-enjoy.com/menu-items/thongsuk-thai-herbal-series,https://lh3.googleusercontent.com/d/16AP9YZFmoIIthRGH4hYX2-FLofLGWEaj,,,,,,,,,42.00,,,,,,,,,,,,,
No,,Thongsuk Thai Herbal Shampoo (250g) - Coconut Oil Vitamin E (2160375),Thongsuk,Hair Shampoo,Thongsuk Thai Herbal Shampoo (250g),Coconut Oil Vitamin E (2160375),,,,39.00,,,,,,,3305.10.90,แชมพู,0.25,3.600,18x26.8x13.8,18.00,26.80,13.80,0.007,12,"4,957","7,222",,,,https://www.carebeau-enjoy.com/menu-items/thongsuk-thai-herbal-series,https://lh3.googleusercontent.com/d/16rrXXb6gbCC4r-ZHOMv2xlN2a5rLHvF1,,,,,,,,,42.00,,,,,,,,,,,,,
No,,Thongsuk Thai Herbal Shampoo (250g) - Bergamot Aloe Vera (2160028),Thongsuk,Hair Shampoo,Thongsuk Thai Herbal Shampoo (250g),Bergamot Aloe Vera (2160028),,,,39.00,,,,,,,3305.10.90,แชมพู,0.25,3.600,18x26.8x13.8,18.00,26.80,13.80,0.007,12,"4,957","7,222",,,,https://www.carebeau-enjoy.com/menu-items/thongsuk-thai-herbal-series,https://lh3.googleusercontent.com/d/16FaM20PbMy318yvAjTnTUmq_YU_5AM4h,,,,,,,,,42.00,,,,,,,,,,,,,
No,,Thongsuk Thai Herbal Treatment (250ml) - Coconut Oil Vitamin E (2160379),Thongsuk,Hair Treatment,Thongsuk Thai Herbal Treatment (250ml),Coconut Oil Vitamin E (2160379),,,,39.00,,,,,,,3305.90.00,ครีมนวดผม,0.25,3.600,17.5x18.3x20.7,17.50,18.30,20.70,0.007,12,"4,977","7,222",,,,https://www.carebeau-enjoy.com/menu-items/thongsuk-thai-herbal-series,https://lh3.googleusercontent.com/d/1rgTcVEEHtfmjKo_1-pv2BYiPRdgtyHfC,,,,,,,,,42.00,,,,,,,,,,,,,
No,,Thongsuk Thai Herbal Treatment (250ml) - Butterfly Pea Litsea Glutinosa (2160377),Thongsuk,Hair Treatment,Thongsuk Thai Herbal Treatment (250ml),Butterfly Pea Litsea Glutinosa (2160377),,,,39.00,,,,,,,3305.90.00,ครีมนวดผม,0.25,3.600,17.5x18.3x20.7,17.50,18.30,20.70,0.007,12,"4,977","7,222",,,,https://www.carebeau-enjoy.com/menu-items/thongsuk-thai-herbal-series,https://lh3.googleusercontent.com/d/1bQhTsYn9TBB7n1k4A_H9fkTVFWHwiCst,,,,,,,,,42.00,,,,,,,,,,,,,
No,,Thongsuk Thai Herbal Treatment (250ml) - Bergamot Aloe Vera (2160378),Thongsuk,Hair Treatment,Thongsuk Thai Herbal Treatment (250ml),Bergamot Aloe Vera (2160378),,,,39.00,,,,,,,3305.90.00,ครีมนวดผม,0.25,3.600,17.5x18.3x20.7,17.50,18.30,20.70,0.007,12,"4,977","7,222",,,,https://www.carebeau-enjoy.com/menu-items/thongsuk-thai-herbal-series,https://lh3.googleusercontent.com/d/1eQNHqLPGlCeHpf_8bwDt5mGajag8R90T,,,,,,,,,42.00,,,,,,,,,,,,,
No,,Carebeau Spa Lightening Salt (700g) - Turmeric (2224254),Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Turmeric (2224254),,,,34.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/1ARwvDe49aqxcQAM8AruGxsvgJXLHKBOL,,,,,,,,,34.00,,,,,,,,,,,,,
No,,Carebeau Vitamin C Moisturizing Cream With Apricot Kernel Oil (500ml) - Vitamin C (2419287),Carebeau,Body Lotion,Carebeau Vitamin C Moisturizing Cream With Apricot Kernel Oil (500ml),Vitamin C (2419287),,,,40.00,,,,,,,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-c-moisturizing,https://lh3.googleusercontent.com/d/1B99tWbHWNOIXAhYZaz1EelDLzkC-wY7f,,,,,,,,,37.00,,,,,,,,,,,,,
No,,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml) - White (2418991),Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml),White (2418991),,,,40.00,,,,,,,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-moisturizing,https://lh3.googleusercontent.com/d/19pP9TLim9LDSdACFteaNCGfL-HVdjbSu,,,,,,,,,38.00,,,,,,,35.00,,,35.00,35.00,35.00,1.09
No,,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml) - Base (No scent) (2419284),Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml),Base (No scent) (2419284),,,,40.00,,,,,,,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-moisturizing,https://lh3.googleusercontent.com/d/19zC5FLHKeVsY1hzRz7DUYqztG7IguZ-C,,,,,,,,,38.00,,,,,,,35.00,,,35.00,35.00,35.00,1.09
No,,Carebeau Hair Shampoo Keratin (400g) - (2224141),Carebeau,Hair Shampoo,Carebeau Hair Shampoo Keratin (400g),(2224141),,,,80.00,,,,,,,3305.90.00,แชมพู,0.40,5.700,21x27.5x23,21.00,27.50,23.00,0.013,12,"2,484","4,517",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-hair-keratin-series,https://lh3.googleusercontent.com/d/1gOQYMLkuyaonlr_i6Gz4OFiVAEN-R87G,,,,,,,,,80.00,,,,,,,80.00,79.00,2.60,,,,
No,,Carebeau Hair Treatment Keratin (50ml) - (2224252),Carebeau,Hair Treatment,Carebeau Hair Treatment Keratin (50ml),(2224252),,,,18.00,,,,,,,3305.90.00,ครีมนวดผม,0.05,8.900,24x35.5x34,24.00,35.50,34.00,0.029,144,"1,139","2,071",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-hair-keratin-series,https://lh3.googleusercontent.com/d/1j-8Cjxaw1D3350SrJQG-NIx9AnJD3p5B,,,,,,,,,18.00,,,,,,,18.00,,,,,,
No,,Carebeau Leave On Hair Keratin Spray (220ml) - (2224253),Carebeau,Hair Leave-On Spray,Carebeau Leave On Hair Keratin Spray (220ml),(2224253),,,,80.00,,,,,,,3305.90.00,เซรั่มผม,0.22,3.250,14.5x19x18.6,14.50,19.00,18.60,0.005,12,"6,439","8,000",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-hair-keratin-series,https://lh3.googleusercontent.com/d/1xBGd5b0_bIqBWi45r9fCLfKYp7bAgbXG,,,,,,,,,80.00,,,,,,,80.00,79.00,2.60,,,,
No,,Beauty Nature By Carebeau Body Salt Scrub (700g) - Coconut (2224475),Beauty Nature,Body Scrub,Beauty Nature By Carebeau Body Salt Scrub (700g),Coconut (2224475),,,,43.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.560,19.5x27.5x21,19.50,27.50,21.00,0.011,12,"2,719","2,719",,,,https://www.carebeau-enjoy.com/menu-items/beauty-nature-spa-salt-scrub,https://lh3.googleusercontent.com/d/1pVSWyIwcLf5ejKkyv3X9b0whWSKukLWQ,,,,,,,,,40.00,,,,,,,,,,,,,
No,,Beauty Nature By Carebeau Body Salt Scrub (700g) - Char Coal (2224476),Beauty Nature,Body Scrub,Beauty Nature By Carebeau Body Salt Scrub (700g),Char Coal (2224476),,,,43.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.560,19.5x27.5x21,19.50,27.50,21.00,0.011,12,"2,719","2,719",,,,https://www.carebeau-enjoy.com/menu-items/beauty-nature-spa-salt-scrub,https://lh3.googleusercontent.com/d/1Pu5-rXfEXjJ6yc63vQnxkB-sfPPbASYv,,,,,,,,,40.00,,,,,,,,,,,,,
No,,Beauty Nature By Carebeau Body Salt Scrub (700g) - Coffee (2224477),Beauty Nature,Body Scrub,Beauty Nature By Carebeau Body Salt Scrub (700g),Coffee (2224477),,,,43.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.560,19.5x27.5x21,19.50,27.50,21.00,0.011,12,"2,719","2,719",,,,https://www.carebeau-enjoy.com/menu-items/beauty-nature-spa-salt-scrub,https://lh3.googleusercontent.com/d/1_YJwrh25vcX2FrGUbAxQDbgOLCvddSRP,,,,,,,,,40.00,,,,,,,,,,,,,
Yes,,Pura Shower Cream Goat Milk (1000ml) - Acai & Hydrangea,Pura,Shower Gel,Pura Shower Cream Goat Milk (1000ml),Acai & Hydrangea,,,,82.00,,,,,,,3401.11.50,ครีมอาบน้ำ,1.00,14.260,21.5x42.5x31,21.50,42.50,31.00,0.028,12,"1,164","1,823",,,,,,,,,,,,,,82.00,,,,,,,,,,,,,
No,,Pura Shower Cream Goat Milk (1000ml) - Collagen whitening Complex,Pura,Shower Gel,Pura Shower Cream Goat Milk (1000ml),Collagen whitening Complex,,,,82.00,,,,,,,3401.11.50,ครีมอาบน้ำ,1.00,14.260,21.5x42.5x31,21.50,42.50,31.00,0.028,12,"1,164","1,823",,,,,,,,,,,,,,82.00,,,,,,,,,,,,,
No,,Pura Shower Cream Goat Milk (1000ml) - Peach & Peony multi vitamin C&A,Pura,Shower Gel,Pura Shower Cream Goat Milk (1000ml),Peach & Peony multi vitamin C&A,,,,82.00,,,,,,,3401.11.50,ครีมอาบน้ำ,1.00,14.260,21.5x42.5x31,21.50,42.50,31.00,0.028,12,"1,164","1,823",,,,,,,,,,,,,,82.00,,,,,,,,,,,,,
Yes,,Pura Shower Cream Goat Milk (500ml) - Acai & Hydrangea,Pura,Shower Gel,Pura Shower Cream Goat Milk (500ml),Acai & Hydrangea,,,,53.00,,,,,,,3401.11.50,ครีมอาบน้ำ,0.50,7.670,24.5x28.5x26.5,24.50,28.50,26.50,0.019,12,"1,783","3,242",,,,,,,,,,,,,,53.00,,,,,,,,,,,,,
No,,Pura Shower Cream Goat Milk (500ml) - Collagen whitening Complex,Pura,Shower Gel,Pura Shower Cream Goat Milk (500ml),Collagen whitening Complex,,,,53.00,,,,,,,3401.11.50,ครีมอาบน้ำ,0.50,7.670,24.5x28.5x26.5,24.50,28.50,26.50,0.019,12,"1,783","3,242",,,,,,,,,,,,,,53.00,,,,,,,,,,,,,
No,,Pura Shower Cream Goat Milk (500ml) - Peach & Peony multi vitamin C&A,Pura,Shower Gel,Pura Shower Cream Goat Milk (500ml),Peach & Peony multi vitamin C&A,,,,53.00,,,,,,,3401.11.50,ครีมอาบน้ำ,0.50,7.670,24.5x28.5x26.5,24.50,28.50,26.50,0.019,12,"1,783","3,242",,,,,,,,,,,,,,53.00,,,,,,,,,,,,,
No,,S&K Duchess Niacinamide Youthful Glow Body Wash 1000g,S&K Duchess,Shower Gel,S&K Duchess Niacinamide Youthful Glow Body Wash 1000g,,,,,72.00,,,,,,,3401.11.50,ครีมอาบน้ำ,1.00,13.730,26.2x34.5x28,26.20,34.50,28.00,0.025,12,"1,303","1,893",,,,,,,,,,,,,,72.00,,,,,,,,,,,,,
No,,Carebeau Spa Lightening Salt (700g) - Mixed Fruits (2406879),Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Mixed Fruits (2406879),,,,37.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/1AolWKB83I7J3WQ1Erzh7UqrRhJbx9VtI,,,,,,,,,34.00,,,,,,,,,,,,,
No,,Carebeau Spa Lightening Salt (700g) - Tamarind (2406880),Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Tamarind (2406880),,,,37.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/1AVo6AB7QIfetlgw--NGza1pL75CbwVNj,,,,,,,,,34.00,,,,,,,,,,,,,
No,,Carebeau Spa Lightening Salt (700g) - Orange (2230103),Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Orange (2230103),,,,37.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/1AdiYo4p0OB-2UAIbWv-K43jP80SH3a4O,,,,,,,,,34.00,,,,,,,,,,,,,
No,,Carebeau Spa Lightening Salt (700g) - Cantaloupe (2406881),Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Cantaloupe (2406881),,,,37.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/18X3VUIQP-wpp0JAIuNzQY8wWoX2KA4ey,,,,,,,,,34.00,,,,,,,,,,,,,
No,,Carebeau Spa Lightening Salt (700g) - Lakoocha (2407072),Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Lakoocha (2407072),,,,37.00,,,,,,,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/18QqaHGR1KJJLK3z5GHc59VnAGR7buNlz,,,,,,,,,34.00,,,,,,,,,,,,,
No,,LA CONFIA Limitless Lush Hair Serum Spray 200 ml.,LA CONFIA,Hair Serum,LA CONFIA Limitless Lush Hair Serum Spray 200 ml.,,,,,55.54,,,,,,,3305.90.00,เซรั่มผม,0.20,3.630,20.5x27.3x22.3,20.50,27.30,22.30,0.012,12,"2,644","4,807",,,,,,,,,,,,,,55.54,,,,,,,,,,,,,
